,x,y,distance,source,airline
32318,-2.0941212,-7.751055,1234.2057876783954,BCN,IB
32197,11.378999,-34.7506,2075.8681043880288,AGP,IB
16469,5.3532276,22.08585,594.9368954305801,JIU,CA
66762,4.63948,23.299032,564.1709662419781,CTU,ZH
45175,6.3395734,-23.467686,1647.7053646876889,TAO,OZ
12013,-14.58146,26.946262,600.4217532554477,SMF,AS
8488,-0.14973876,-24.149359,1562.2694838576767,YYZ,AC
32925,9.5124445,-33.22805,1970.5019279952976,SVG,IB
36346,0.3773599,40.495728,133.36375513525203,ATL,KL
44410,25.024155,-42.287567,2963.301670798284,GYD,OK
13687,14.377995,-36.752277,2229.565679627245,SVO,AZ
18497,5.2154326,-4.574848,1154.1115823570537,HAK,CZ
50545,11.051341,-32.936268,2012.8227250416085,SIN,SQ
56325,-16.021034,1.344786,971.4604444479179,EWR,UA
56706,13.490402,-35.397396,2162.882663341413,IAH,UA
17250,6.685042,2.6561503,999.8782546601542,YNT,CA
25346,7.160783,-32.39745,1877.428621786554,MSY,FL
17027,6.04098,15.181401,734.7503665913746,TNA,CA
66714,4.1572256,-15.766863,1432.3295344844057,CKG,ZH
50489,23.351355,-41.15131,2802.1160076904803,LAX,SQ
19452,4.578675,27.175455,474.4215642218185,YIH,CZ
40507,30.527407,-45.402412,3661.123815352549,BKI,MH
36492,6.3284125,16.878218,703.3573400896196,BKK,KL
42257,5.168672,-5.495583,1176.7569329512057,SHE,MU
20627,-17.001385,5.906657,893.2933125302113,DTW,DL
18819,5.472759,-3.509941,1127.7527258624211,MFM,CZ
25319,9.262733,-34.5285,2003.7822750096718,MKE,FL
67106,9.365222,-30.61804,1888.7060703349623,PEK,ZH
56783,-9.627848,32.5304,484.6439036839163,IAH,UA
63753,0.7836141,-26.210054,1634.2698995698706,DFW,WN
24918,-13.214334,-5.033295,1096.541870155329,BHM,FL
6749,-1.5385339,-24.50386,1536.9096838729727,SEA,AA
4670,-16.0811,15.692962,753.0295420273412,AGS,AA
32846,-3.198158,14.437064,711.5818654965973,OVD,IB
42163,6.2113023,2.7643614,998.9486784761725,PVG,MU
60294,11.143863,-35.86125,2124.9691324193172,RTB,US
36363,-12.408049,28.511013,563.5671813013656,ATL,KL
36364,-15.394661,19.442225,696.3169163964758,ATL,KL
25290,0.9678826,-27.048107,1668.413037718252,MDW,FL
56721,-6.1915493,33.957912,407.1767878809261,IAH,UA
60500,-7.3061256,-13.043703,1292.2599215386977,YUL,US
64610,29.964369,-44.014782,3493.9481090046993,LAX,WS
20431,-4.873697,36.79862,354.93147067552974,CID,DL
66667,5.953431,5.1257997,954.0365165696898,CAN,ZH
8200,-10.9819145,29.911203,532.4333282076734,YUL,AC
10933,10.472545,-35.382904,2077.948452850371,CUN,AM
36651,-5.9884763,36.10476,386.3731483179364,GTR,KL
25470,0.4916873,-26.709188,1645.0658311574025,SEA,FL
42272,6.124742,0.8262938,1038.4231560434778,SJW,MU
32944,10.592566,-34.23181,2038.4901013345757,TFN,IB
6874,6.164198,-4.9915986,1164.1385075760948,SYD,AA
6765,-0.9203616,-25.275927,1576.0998510924833,SEA,AA
16653,3.9470675,-11.037549,1317.625522704851,NNG,CA
66639,4.2088814,-8.549793,1247.5434814612522,CAN,ZH
19019,6.086556,12.20199,804.1439647011956,SHA,CZ
36200,-3.3113146,13.673079,734.4065638802332,AMS,KL
25066,6.268453,-32.31279,1847.1542943727388,DSM,FL
13747,-2.69216,4.8184533,936.9093615891178,VCE,AZ
37547,-10.872026,-7.767885,1163.6353799800982,ADZ,LA
6763,-13.514716,-7.0641594,1121.986783009741,SEA,AA
48565,33.0789,-47.076157,4897.107755916821,DME,S7
18796,4.770193,-5.031762,1167.8897531346456,LHW,CZ
16465,5.312698,24.442621,541.4141090473782,JDZ,CA
20534,-15.273771,21.764969,665.1203233358242,DCA,DL
18654,5.1392865,23.658989,559.2516288727064,JJN,CZ
23854,2.8823357,-26.360277,1680.5307647764057,LFW,ET
9084,-6.1171546,36.230927,386.3731483179364,ATL,AF
67437,6.7081914,-23.234482,1644.6260991446336,ZYI,ZH
56213,-5.929075,-15.660842,1377.4852521933265,DEN,UA
5105,-5.875975,35.145607,399.62924890611106,DCA,AA
25223,-16.566898,2.7537475,944.8785220556301,MCO,FL
24216,5.3028154,1.6582817,1024.785234389164,MDL,EY
56390,-11.989326,-7.088604,1140.636094136278,EWR,UA
57159,-8.236637,-12.18815,1263.7117426556288,MLM,UA
37614,-11.034266,-7.925216,1163.6353799800982,CLO,LA
32773,-14.017942,-4.639214,1084.5929689177433,MIA,IB
32299,0.16619954,36.97501,276.1540763332039,BCN,IB
34726,6.2688446,-20.365301,1553.3438825760197,NKG,JL
25002,-8.461404,33.741833,454.2716067467222,CMH,FL
16341,5.8847733,19.71987,644.1533689786311,HET,CA
57775,-14.416686,-2.8069084,1051.0278723054914,STL,UA
13781,-11.088739,29.622883,537.169252610054,YUL,AZ
25129,-0.85168916,-24.940287,1567.6171928927777,IND,FL
20772,18.471563,-37.603077,2406.9039632937524,GDL,DL
57110,-1.0480294,-23.450214,1520.2782941240916,MEM,UA
48224,1.9246849,37.69142,124.20083844294838,BOM,S2
32437,2.7196882,-25.192274,1639.5401066739696,CWL,IB
67108,3.7758555,-15.91416,1435.5848942587502,PEK,ZH
7083,-2.1737323,0.712357,1035.0912784581417,CDG,AB
4776,7.5778923,-22.193516,1619.938868381476,BNE,AA
41635,5.025805,-3.0580826,1120.2907991319964,HLD,MU
8173,-13.989371,26.498306,600.3671538332434,YQT,AC
44687,1.8224709,-20.83461,1531.395497254325,VIE,OS
24959,-16.281876,17.51246,727.1756462225052,BWI,FL
16901,5.8285394,1.7230638,1023.6800406850956,SHE,CA
25249,-15.712906,0.8415326,980.5451788294096,MDW,FL
8306,-16.817106,18.85815,706.9286376598799,YWG,AC
67285,4.752509,-3.3369107,1127.3578424166913,TYN,ZH
12926,-2.0396724,-4.138742,1152.168699089402,AMS,AZ
56774,-0.4484017,39.739372,204.45966347758974,IAH,UA
11252,-7.0751133,35.44431,413.0385828130521,TLC,AM
30661,-16.159512,22.183031,664.8915200252204,LAS,HA
67279,6.4344883,5.1265306,952.8186611032575,TSN,ZH
67395,5.743408,-0.29518944,1060.4416338276064,YBP,ZH
61670,17.71521,-37.261417,2363.848835053403,ATL,VS
32556,1.3758969,27.812778,442.296080178436,LCG,IB
42813,4.3537216,30.525692,362.503413455428,DLC,NH
6204,31.910294,-44.34354,3776.959826221359,OAK,AA
43804,5.474379,-4.6636257,1155.5636607329427,MFM,NX
36479,-1.7688086,38.618614,264.35772692163215,AVL,KL
16654,5.7629585,0.94757366,1036.9540192096113,NNG,CA
37579,-15.112111,29.2157,571.4768733428549,BHI,LA
36731,5.150476,-4.9454303,1164.2879828889186,KWL,KL
36294,0.9235799,-19.05662,1471.883107978296,AMS,KL
16855,5.818575,22.52526,584.7736857343847,PVG,CA
11115,-16.64133,19.077927,705.981567521606,MEX,AM
7832,-14.523604,21.70211,664.8045868287678,BOS,AC
32486,-3.2081425,12.156636,776.711191319766,FLR,IB
32786,-2.1352937,-1.7574464,1094.6300447813323,MUC,IB
25293,25.479479,-41.471336,2977.468915724847,MDW,FL
37737,19.39339,-38.94381,2509.027109208039,MIA,LA
16388,6.85537,12.263151,802.191998798633,HGH,CA
66780,11.913366,-34.2811,2071.4970248104228,CTU,ZH
65594,2.0461628,-20.027067,1511.6817092179945,AUH,XY
48537,25.73431,-43.030346,3025.1917054612322,DME,S7
57924,-14.860192,-3.0426128,1051.0278723054914,YYZ,UA
25494,25.588327,-41.838005,2993.492380026288,SLC,FL
9538,-16.316263,3.8377993,929.9351484718935,FSM,AF
60412,-5.2220554,-15.162604,1372.8630605503135,SRQ,US
61062,28.361652,-44.341896,3339.1226366067644,DRW,VA
24984,25.707775,-41.575348,2993.492380026288,BWI,FL
20625,-16.730688,10.749971,819.5156895462861,DTW,DL
25104,17.161325,-37.56013,2355.2220560858295,HOU,FL
32496,8.624347,-32.47076,1919.596050695198,FUE,IB
21573,-17.136189,10.950312,817.2204221283627,PHF,DL
47020,30.490894,-43.72208,3527.5453302409455,NAN,QF
47491,-10.680928,-9.066455,1187.8355870120465,JFK,QR
48230,4.862575,5.581086,944.1705522421904,CCJ,S2
55951,-16.042994,1.9588939,960.0302011052189,CHS,UA
9185,-0.22001427,-17.916517,1423.2435779437833,BEG,AF
18036,15.704171,-38.4234,2332.872009396217,LCA,CY
25326,17.467306,-37.025723,2346.524863666096,MKE,FL
36637,-17.097345,10.728031,819.1739529373724,FWA,KL
20809,-16.64784,10.756471,819.5156895462861,GSP,DL
19372,6.0712914,6.7810388,917.6431084501697,XIY,CZ
9110,-1.1477469,39.379307,236.01323878002455,ATL,AF
16908,20.016197,-40.929565,2594.0087444652154,SIN,CA
19400,4.027736,-9.4079485,1273.042646555984,XMN,CZ
20580,-16.544395,15.448328,756.7409032246061,DTW,DL
32455,-0.42636138,-17.579851,1412.4528493296057,DRS,IB
6401,-8.708691,33.24897,462.6451868615807,PHL,AA
17183,4.251902,-15.446836,1425.3290145384904,XIY,CA
55863,-14.759628,-3.4798043,1056.5249141955028,BNA,UA
18664,5.9827547,12.712708,792.9233570417351,JJN,CZ
56593,-0.33251563,-25.107555,1582.7736444571947,HUX,UA
21453,-13.657769,26.067924,602.6278122568301,MSP,DL
6693,32.880116,-45.927036,4155.895107149773,SAN,AA
6992,-12.455833,27.384396,578.5612058620202,YYZ,AA
16905,4.9490223,-19.16664,1514.6229573363105,SHE,CA
32513,11.200101,-34.80794,2075.8681043880288,HAJ,IB
24856,-5.1115065,-16.274382,1414.206616285568,AMA,FL
48281,3.3908267,-16.734787,1455.51056516763,GAU,S2
24910,-0.52423716,-24.601965,1565.1641469551087,AUS,FL
5148,-16.529688,12.97545,784.3240385024877,DCA,AA
33218,1.2269067,24.471079,563.5850036855309,STR,IG
23757,-1.863392,-0.99202204,1076.3306608602943,DLA,ET
61051,6.712426,-24.871412,1697.6123336271958,DAD,VA
25428,-15.412139,-1.2444736,1016.1594864286737,RDU,FL
59335,-10.194009,32.406425,491.0236711483514,HMO,US
34135,-15.270539,7.1144757,876.2796191238032,AGT,JJ
5952,18.28844,-37.344746,2391.602126430065,MCI,AA
9155,21.197023,-39.77193,2629.0592431444747,ATL,AF
16926,6.722007,-24.892904,1700.4363835998615,SZX,CA
39786,25.561304,-42.294025,3001.1763973292987,ZRH,LX
11580,32.927376,-45.40375,4057.331332747445,BDL,AS
16546,5.1498303,21.691828,602.2546773291372,KWL,CA
37551,-3.7480729,-17.607927,1463.8986536216387,AEP,LA
55972,-15.524999,19.708864,693.6656666196299,CLE,UA
36338,-15.850449,16.816137,734.7556381568949,ATL,KL
33201,-2.205764,-5.133591,1174.4896408013074,OLB,IG
56796,-6.2058825,33.94592,421.33007681421265,IAH,UA
32943,13.846152,-36.307392,2194.5028478472927,TFN,IB
18465,5.7990184,18.736147,665.5527885213314,FOC,CZ
13339,30.750341,-45.101326,3671.363591796625,FCO,AZ
21963,23.733213,-41.316025,2831.3873539610113,YVR,DL
33217,-1.716344,-10.46886,1334.165032140471,STR,IG
9510,-11.341557,30.277481,531.2309701068225,FAY,AF
25527,20.368092,-39.017696,2556.762811981746,STL,FL
25086,1.9818438,-26.939177,1683.7163762434743,FLL,FL
12944,1.4397316,-20.445759,1521.3038023878014,AMS,AZ
20596,-17.033966,11.2244005,814.0240248886098,DTW,DL
37706,30.23851,-44.13159,3534.167441662551,LIM,LA
24942,21.970417,-40.0055,2682.0443525610044,BWI,FL
36545,-16.35222,17.00864,734.7556381568949,CHO,KL
21521,-13.055267,-6.4738994,1118.3988145181636,OKC,DL
25553,0.10661116,-25.624823,1606.904924966231,TPA,FL
5079,-14.537498,-2.8794637,1050.5908192802372,DCA,AA
48402,2.5127778,-26.288721,1673.1452519786355,LIS,S4
18735,27.25137,-43.875687,3213.4492276277942,KUL,CZ
62459,21.42099,-40.873745,2676.981505484677,HER,W2
42084,5.487096,-2.8566084,1111.6862398328788,PVG,MU
56194,-17.773031,9.8356085,830.7559044300104,DEN,UA
8467,-14.860192,-3.0426128,1051.0278723054914,YYZ,AC
36563,6.1221304,10.503386,844.4688372455315,CTU,KL
66626,5.851818,23.46727,560.938185529102,BAV,ZH
4674,12.674539,-37.50486,2159.5811360559833,AKL,AA
50592,4.710177,-3.9452522,1137.661658482279,SIN,SQ
5146,-7.869438,-12.301749,1270.8416164455932,DCA,AA
32435,-3.2821438,12.154947,776.711191319766,CTA,IB
25060,-4.838806,-17.633623,1459.7574704866897,DEN,FL
16193,4.1582556,-12.111698,1344.189068547751,CTU,CA
57571,29.076258,-43.39224,3369.8311595403798,SAL,UA
37822,17.58166,-38.112366,2381.382322111127,USH,LA
42412,5.0163155,3.047342,997.8822900667134,URC,MU
52678,2.1065564,27.77082,447.63480037445703,KCM,TK
66991,4.444081,-11.4702015,1326.9496591421123,KWL,ZH
59804,-16.785173,1.7273792,960.932110639473,MRY,US
57163,-16.04744,20.441532,685.6391520832301,MOB,UA
11880,-13.03206,-7.767173,1139.604532163449,SAF,AS
11257,-13.014135,29.115013,561.2385249824304,TRC,AM
16067,5.6223116,23.687078,559.2516288727064,CAN,CA
39709,14.888876,-37.09294,2255.432940808634,RAK,LX
66751,19.45176,-40.81335,2554.648681358448,CTU,ZH
16369,4.6460896,-16.601952,1466.0329357680985,HGH,CA
50548,26.612537,-43.525826,3141.4043236742173,SIN,SQ
16471,5.995901,20.439182,630.8742732233495,JJN,CA
19050,10.420766,-31.87371,1964.2467452857277,SHE,CZ
52811,-1.3485526,-7.4836407,1228.6007958967095,SAW,TK
66628,13.047537,-37.149723,2173.9833985777423,BHY,ZH
16968,3.791468,-15.124124,1413.3433384650837,SZX,CA
44283,1.6003674,-20.428877,1520.3497219597673,MXP,OA
13218,-2.0020804,-2.952945,1124.672270742495,CPH,AZ
56890,-13.624991,-5.080328,1091.9439891857317,JAN,UA
20017,-0.8841184,39.040733,234.66539121322728,ABY,DL
44295,-2.3676777,17.038305,638.2460155252529,SKG,OA
25536,-14.149752,-3.970993,1072.0271708606144,STL,FL
36870,-11.959191,30.239275,538.9808414561131,PTY,KL
25455,-8.276158,-13.0978,1279.939352021267,SAT,FL
20702,-15.375582,18.624575,706.9022202298959,DTW,DL
20775,9.933639,-35.52099,2059.1318702120207,GDL,DL
8198,-16.820683,12.998434,784.3240385024877,YUL,AC
44221,6.556001,-29.80781,1780.4788850441985,ATH,OA
9784,3.3763597,-21.560467,1574.08941437622,NBO,AF
17134,6.0101914,15.448323,730.1456128126853,WUH,CA
50923,1.3729011,-20.85993,1528.476972284757,LED,SU
48387,25.45699,-42.49283,2998.306205679887,LIS,S4
34771,6.504224,-21.958025,1602.0659146723713,NRT,JL
9942,13.866608,-37.844566,2238.4901127903154,SHE,AF
32847,-2.986538,6.7488227,894.6680550472439,OVD,IB
24972,27.88517,-42.60518,3209.737057716284,BWI,FL
59004,-12.475793,27.395275,578.5612058620202,DCA,US
61504,5.949685,-22.466784,1611.383600161342,MNL,VN
24941,-5.344983,37.22228,358.7231942159813,BUR,FL
21336,-16.823069,19.314342,702.0665442546602,MSO,DL
11243,-16.073801,-0.34357247,997.709661061323,TIJ,AM
18783,6.0959005,11.538391,819.279071587848,KWL,CZ
43966,19.536554,-38.366886,2500.0015342760353,MEX,NZ
18302,6.1321945,7.514357,902.5763046441299,CKG,CZ
67263,4.7097516,-7.88329,1231.471871103595,TNA,ZH
24936,-5.296419,-15.524718,1381.5097114794833,BOS,FL
43249,5.765069,17.057041,697.0585014063013,SZX,NH
46862,19.825317,-40.913494,2580.1695079188175,DPS,QF
41840,4.0868115,30.40832,366.3011840531172,LHW,MU
21259,-16.948753,15.799474,754.2830175024089,MEM,DL
20674,-6.21103,35.983368,390.9284656968129,DTW,DL
18306,6.314382,16.462923,711.902745980092,CKG,CZ
38127,10.26668,-33.491493,2003.4247501787597,DUS,LH
60038,-16.757278,9.465056,841.2433642596627,PHL,US
36663,5.558412,-21.465569,1580.222375387982,HGH,KL
32293,-2.7023315,16.744314,650.5302794251785,BCN,IB
25604,5.498348,-3.363986,1124.9368402242437,HKG,FM
32292,10.285271,-34.260246,2031.89217725496,BCN,IB
11198,-13.253236,28.342567,573.9559390848958,QRO,AM
12965,-1.9838041,-9.014399,1275.9572254700688,ATH,AZ
20556,-15.996468,19.816854,693.3019022439971,DFW,DL
37554,-14.4151125,0.5214912,994.7972759296938,AEP,LA
36272,-3.3870294,13.743979,733.2666987433628,AMS,KL
35831,31.55417,-45.92492,3879.8353798056573,VIE,KC
4782,3.6264365,-13.614821,1380.8541114328675,BNE,AA
56885,-17.235939,3.6871655,928.3622138898288,ISN,UA
42281,5.9878564,17.740223,681.6998865901085,SJW,MU
32488,-2.3520932,-8.94004,1270.9016140085373,FLR,IB
21253,-17.515783,5.5186615,899.3461760163586,MEM,DL
16630,7.0472207,-25.38305,1721.674683288698,NKG,CA
18656,5.9959006,20.43918,630.8742732233495,JJN,CZ
21184,-11.474841,30.273977,532.8097355264268,LNK,DL
10960,17.74243,-37.709496,2377.595727368645,DTW,AM
38431,-16.87819,8.223466,859.0311610793252,IAD,LH
57121,-1.1232681,-24.519108,1546.855483519716,MFR,UA
17237,5.0652614,22.753801,576.276378294366,YIC,CA
52383,-2.5023518,13.486196,737.0707137440781,ESB,TK
11161,-13.119996,29.165487,560.899051306406,MXL,AM
19393,4.251902,-15.446836,1425.3290145384904,XIY,CZ
31329,5.0394998,-2.1716828,1098.0774830323442,HKG,HU
56705,-1.2721796,-24.28383,1537.7635936407623,IAH,UA
18678,12.127746,-33.98667,2072.3210112141,KHN,CZ
43258,7.2185135,-23.18495,1648.781114656295,TNA,NH
16895,6.829117,-21.811253,1602.0659146723713,SHE,CA
57867,-15.470742,18.221785,713.7191020905158,YQB,UA
20762,-16.316263,3.8377993,929.9351484718935,FSM,DL
37970,-1.6741058,-7.1090074,1217.6044811215927,ADD,LH
21591,-11.94916,29.275427,550.236657283016,PIA,DL
20287,-15.45277,20.427961,684.1547329332143,AZO,DL
16836,5.8239202,20.898346,622.3734706464311,PVG,CA
18662,6.0973334,14.098976,761.0684516414916,JJN,CZ
4206,4.8216476,5.199708,954.7003987489097,RPR,9W
52352,1.7053889,24.434214,558.8544611430976,ERC,TK
20318,-5.2024894,36.30411,370.2622429178884,BNA,DL
57171,-7.457948,-12.574313,1282.347965496936,MSN,UA
66886,5.1217933,20.244448,633.1013818811973,HMI,ZH
24981,16.039492,-36.412178,2261.964863255576,BWI,FL
25296,24.316685,-41.288223,2873.9653160979587,MDW,FL
13762,-3.2822382,11.2774725,800.5265655874009,VCE,AZ
61732,17.433926,-37.545193,2363.848835053403,GDL,VS
25157,-13.1547,29.595316,555.7823237941758,LAS,FL
56966,2.086929,-28.251905,1732.683535071207,LAX,UA
57592,-11.858716,-6.9708695,1140.636094136278,SAV,UA
67404,5.657579,16.29394,715.2753582314349,YCU,ZH
6512,-16.332863,10.190983,829.6710307751488,PHL,AA
20912,-15.785223,0.1710347,989.240564658474,JAX,DL
9065,-12.408049,28.511013,563.5671813013656,ATL,AF
11023,-17.661587,6.7413487,881.1075124149638,LAX,AM
33219,-2.428319,4.1245785,954.9763341028345,STR,IG
7274,-2.0670981,-10.110656,1316.8908294960015,GRZ,AB
50232,27.416256,-43.37736,3208.608791885626,BRU,SN
12961,-2.179047,-4.197065,1152.168699089402,ARN,AZ
11038,-6.8197904,36.009098,399.94823505503666,LMM,AM
36157,-12.834861,-6.0047674,1113.7519369386584,ABE,KL
5704,-11.179053,-10.323524,1205.2621757948934,LAX,AA
25240,5.562837,-31.466722,1800.933210297584,MDW,FL
18741,5.901207,18.974493,659.8282918730735,KWE,CZ
52857,-2.4487307,6.068206,907.8907455444179,VAN,TK
42251,6.050184,5.593334,942.9941273611962,SHA,MU
67017,6.297987,3.3700724,989.8663579452966,NDG,ZH
17209,4.467584,-11.220272,1320.9903551816208,XMN,CA
8278,-12.585801,-8.453539,1150.5890369754977,YVR,AC
57859,8.810199,-34.29217,1988.5251905984135,YHZ,UA
16451,6.096652,-24.07014,1659.5035449056684,INC,CA
32264,-2.2769256,-8.083899,1241.1362442046454,BCN,IB
7981,-15.0921755,21.066011,673.409066903552,MKE,AC
5821,1.0752013,-19.617386,1489.5495862621042,LHR,AA
66660,5.190298,-5.4384084,1175.5994647125094,CAN,ZH
41920,4.0623074,-11.196807,1321.5619905776418,NAY,MU
66696,4.3357654,30.544983,362.2718026033478,CHG,ZH
50099,3.0340536,-23.358332,1604.2563709437868,OSL,SK
37727,15.4957285,-36.24155,2243.0323844181694,MDE,LA
44024,29.53592,-43.928406,3434.718035567292,SFO,NZ
61170,9.73833,-32.271126,1947.327511915528,PEW,VA
25123,-16.599628,3.964474,927.0838177303234,IAD,FL
11017,-17.709251,10.252009,825.6956616024012,LAP,AM
33180,-3.2685418,9.597051,838.5414125908551,MXP,IG
25506,-17.495676,14.89829,772.6263200638984,SMF,FL
25478,-16.772175,0.88671863,975.089316263444,SEA,FL
9040,-15.850451,16.81614,734.7556381568949,ATL,AF
32533,17.29299,-38.73201,2400.148623547651,IEV,IB
9458,-11.506076,-7.9174156,1158.0263834002933,DAL,AF
32251,-15.916093,2.0097766,959.0645602676874,ATL,IB
67081,3.9607244,-12.078871,1342.9678990490588,PEK,ZH
16128,5.775138,-0.7479875,1068.426719275067,CGQ,CA
52782,1.7206936,23.931162,578.62229738217,SAW,TK
56889,-12.786841,28.732225,563.8363078937957,JAN,UA
67130,6.1144686,4.673172,962.0634526720144,PEK,ZH
41925,5.855534,17.275978,691.7166146247383,NAY,MU
41551,5.8504863,23.53778,560.1316464899893,FUG,MU
10973,-17.839962,10.1935425,825.6956616024012,GDL,AM
42391,4.6667056,31.089108,337.1164683966046,TXN,MU
11934,31.895895,-45.53274,3886.637904486668,SEA,AS
16478,5.0558324,26.281418,497.6002451616746,JUZ,CA
19407,5.9058304,15.384231,730.8929035378526,XMN,CZ
38390,-4.10135,35.64291,359.10047584307887,GRU,LH
16101,6.534102,10.473316,844.9896016343226,CGO,CA
25004,-15.093598,22.481924,657.4167204673972,CMH,FL
36410,-0.7927077,-23.661736,1531.067789453141,ATL,KL
55924,-5.8112392,-15.132658,1366.1460881176113,BUR,UA
38422,7.097869,-30.344147,1817.8173947989692,HER,LH
17145,5.4717965,-21.234922,1572.1620467373666,WUX,CA
66964,9.350674,-30.47749,1883.4802656945753,KMG,ZH
6659,-16.266785,14.828249,762.3184387655328,RIC,AA
19008,6.4732885,14.131469,761.0684516414916,SHA,CZ
36558,0.7078078,40.035896,133.36375513525203,CSG,KL
37805,-6.748184,-12.0086355,1275.9691655813315,SLA,LA
32481,-2.370532,1.0538005,1027.7281405788285,FEZ,IB
24982,-17.017399,12.208957,794.6538238957302,BWI,FL
25304,-13.189861,-5.189053,1100.2998227639982,MEM,FL
32235,-2.3000343,-8.06225,1241.1362442046454,AMS,IB
67074,6.38834,5.2021866,951.6064726126216,PEK,ZH
20505,-12.613418,-6.791218,1129.0632517044196,CVG,DL
46116,3.9055214,-9.691775,1277.9933840784886,CAN,PR
17203,5.3979855,0.9396375,1036.9540192096113,XMN,CA
40492,1.4397304,-20.445753,1521.3038023878014,AMS,MH
20907,-12.277777,28.128345,567.2908403266033,ITH,DL
6708,1.179917,-27.753115,1692.2473795404437,SAN,AA
9583,-13.8553095,25.881538,605.8847963590904,ILM,AF
17275,6.553968,13.514138,773.672002394458,ZUH,CA
16972,4.2177286,29.784832,389.81199828406756,SZX,CA
25360,29.243286,-43.517822,3387.1297073668366,OAK,FL
58961,-5.875975,35.145607,399.62924890611106,DCA,US
56515,1.2395794,-27.248661,1678.8989416800464,GRR,UA
